Gene_1,Gene_name_1,Annotation_1,Gene_2,Gene_name_2,Annotation_2,p-value unadj,p-value adj,Cluster
group_711,,hypothetical protein,group_3197,,hypothetical protein,1.08497844e-07,0.005151189,-
group_7188,,hypothetical protein,group_148,,hypothetical protein,1.08497844e-07,0.005151189,10
group_7188,,hypothetical protein,group_3459,,hypothetical protein,1.08497844e-07,0.005151189,10
group_7188,,hypothetical protein,group_4919,,hypothetical protein,1.08497844e-07,0.005151189,10
group_7194,,hypothetical protein,group_5573,,hypothetical protein,1.08497844e-07,0.005151189,-
group_7195,,hypothetical protein,group_5573,,hypothetical protein,1.08497844e-07,0.005151189,-
group_7196,,hypothetical protein,group_5573,,hypothetical protein,1.08497844e-07,0.005151189,-
group_7197,,hypothetical protein,group_5573,,hypothetical protein,1.08497844e-07,0.005151189,-
group_7198,,hypothetical protein,group_5573,,hypothetical protein,1.08497844e-07,0.005151189,-
group_7199,,hypothetical protein,group_5573,,hypothetical protein,1.08497844e-07,0.005151189,-
group_72,glf_1,hypothetical protein,group_567,hsdS,Type-1 restriction enzyme EcoKI specificity protein,1.08497844e-07,0.005151189,21
group_72,glf_1,hypothetical protein,group_3199,,hypothetical protein,1.08497844e-07,0.005151189,-
group_72,glf_1,hypothetical protein,group_1620,,hypothetical protein,1.08497844e-07,0.005151189,-
group_72,glf_1,hypothetical protein,nanE_2,,Putative N-acetylmannosamine-6-phosphate 2-epimerase,1.08497844e-07,0.005151189,-
group_72,glf_1,hypothetical protein,group_4006,arcC1,Carbamate kinase 1,1.08497844e-07,0.005151189,-
group_7201,,hypothetical protein,group_5573,,hypothetical protein,1.08497844e-07,0.005151189,-
group_7202,,hypothetical protein,group_5573,,hypothetical protein,1.08497844e-07,0.005151189,-
group_7203,,hypothetical protein,group_5573,,hypothetical protein,1.08497844e-07,0.005151189,-
group_7204,,hypothetical protein,group_5573,,hypothetical protein,1.08497844e-07,0.005151189,-
group_7205,xerC_3,Tyrosine recombinase XerC,group_5573,,hypothetical protein,1.08497844e-07,0.005151189,-
group_735,,hypothetical protein,group_541,,hypothetical protein,1.08497844e-07,0.005151189,-
group_7460,,hypothetical protein,group_5573,,hypothetical protein,1.08497844e-07,0.005151189,-
group_755,,hypothetical protein,malX,,Maltose,1.08497844e-07,0.005151189,-
group_755,,hypothetical protein,msbA,,Lipid A export ATP-binding,1.08497844e-07,0.005151189,-
group_755,,hypothetical protein,group_1558,,hypothetical protein,1.08497844e-07,0.005151189,-
group_755,,hypothetical protein,group_92,glf_1,hypothetical protein,1.08497844e-07,0.005151189,-
group_757,,hypothetical protein,asnA,,Aspartate--ammonia ligase,1.08497844e-07,0.005151189,13
group_757,,hypothetical protein,group_408,,hypothetical protein,1.08497844e-07,0.005151189,-
group_758,,hypothetical protein,group_130,,hypothetical protein,1.08497844e-07,0.005151189,-
group_764,,hypothetical protein,group_2286,,hypothetical protein,1.08497844e-07,0.005151189,-
group_772,lytB_5,Putative endo-beta-N-acetylglucosaminidase,group_193,,hypothetical protein,1.08497844e-07,0.005151189,13
group_776,,hypothetical protein,group_8369,,tRNA-Val(tac),1.08497844e-07,0.005151189,-
group_776,,hypothetical protein,group_755,,hypothetical protein,1.08497844e-07,0.005151189,-
group_779,,hypothetical protein,group_2857,,hypothetical protein,1.08497844e-07,0.005151189,10
group_783,,hypothetical protein,group_5050,,hypothetical protein,1.08497844e-07,0.005151189,116
group_783,,hypothetical protein,group_5671,,hypothetical protein,1.08497844e-07,0.005151189,116
group_783,,hypothetical protein,group_4559,,hypothetical protein,1.08497844e-07,0.005151189,116
group_783,,hypothetical protein,group_6656,,hypothetical protein,1.08497844e-07,0.005151189,116
group_783,,hypothetical protein,group_5518,,hypothetical protein,1.08497844e-07,0.005151189,116
group_783,,hypothetical protein,group_4505,,hypothetical protein,1.08497844e-07,0.005151189,116
group_783,,hypothetical protein,group_5048,,hypothetical protein,1.08497844e-07,0.005151189,116
group_784,,hypothetical protein,group_3652,yumC,Ferredoxin--NADP reductase 2,1.08497844e-07,0.005151189,10
group_784,,hypothetical protein,xerD_1,,Tyrosine recombinase XerD,1.08497844e-07,0.005151189,10
group_784,,hypothetical protein,group_5002,,hypothetical protein,1.08497844e-07,0.005151189,10
group_784,,hypothetical protein,group_4524,,hypothetical protein,1.08497844e-07,0.005151189,10
group_784,,hypothetical protein,group_5602,,hypothetical protein,1.08497844e-07,0.005151189,10
group_784,,hypothetical protein,group_5001,,hypothetical protein,1.08497844e-07,0.005151189,10
group_784,,hypothetical protein,group_5603,,hypothetical protein,1.08497844e-07,0.005151189,10
group_784,,hypothetical protein,group_5605,,hypothetical protein,1.08497844e-07,0.005151189,10
group_784,,hypothetical protein,group_5628,,hypothetical protein,1.08497844e-07,0.005151189,10
group_784,,hypothetical protein,group_6422,,hypothetical protein,1.08497844e-07,0.005151189,10
group_784,,hypothetical protein,group_6423,,hypothetical protein,1.08497844e-07,0.005151189,10
group_784,,hypothetical protein,group_6425,,hypothetical protein,1.08497844e-07,0.005151189,10
group_799,,hypothetical protein,xerC_1,,Tyrosine recombinase XerC,1.08497844e-07,0.005151189,53
group_801,,hypothetical protein,group_316,,hypothetical protein,1.08497844e-07,0.005151189,-
group_802,,hypothetical protein,hsdS,,hypothetical protein,1.08497844e-07,0.005151189,-
group_816,,hypothetical protein,yesO_2,,Putative ABC transporter substrate-binding protein YesO,1.08497844e-07,0.005151189,-
group_816,,hypothetical protein,tabA_2,,Toxin-antitoxin biofilm protein TabA,1.08497844e-07,0.005151189,-
group_816,,hypothetical protein,group_130,,hypothetical protein,1.08497844e-07,0.005151189,-
group_82,,hypothetical protein,group_2096,,hypothetical protein,1.08497844e-07,0.005151189,5
group_82,,hypothetical protein,yknX,,Putative efflux system component YknX,1.08497844e-07,0.005151189,-
group_82,,hypothetical protein,group_1683,,hypothetical protein,1.08497844e-07,0.005151189,-
group_8210,,tRNA-Ala(tgc),bceB,,Bacitracin export permease protein BceB,1.08497844e-07,0.005151189,-
group_8210,,tRNA-Ala(tgc),group_8369,,tRNA-Val(tac),1.08497844e-07,0.005151189,-
group_8210,,tRNA-Ala(tgc),group_514,,hypothetical protein,1.08497844e-07,0.005151189,-
group_8211,,tRNA-Ala(tgc),group_952,,hypothetical protein,1.08497844e-07,0.005151189,53
group_822,,putative ABC transporter ATP-binding protein,iga_3,,Immunoglobulin A1 protease,1.08497844e-07,0.005151189,-
group_822,,putative ABC transporter ATP-binding protein,group_1620,,hypothetical protein,1.08497844e-07,0.005151189,74
group_822,,putative ABC transporter ATP-binding protein,group_4235,,hypothetical protein,1.08497844e-07,0.005151189,-
group_8256,corA,Magnesium transport protein CorA,ugd,,UDP-glucose 6-dehydrogenase,1.08497844e-07,0.005151189,60
group_826,,hypothetical protein,group_654,,hypothetical protein,1.08497844e-07,0.005151189,-
group_826,,hypothetical protein,group_2393,,hypothetical protein,1.08497844e-07,0.005151189,-
group_8294,,tRNA-Glu(ttc),group_8369,,tRNA-Val(tac),1.08497844e-07,0.005151189,41
group_8296,,tRNA-Glu(ttc),group_8414,,tRNA-Phe(gaa),1.08497844e-07,0.005151189,-
group_8297,,tRNA-Glu(ttc),ktrB,,Ktr system potassium uptake protein B,1.08497844e-07,0.005151189,13
group_8297,,tRNA-Glu(ttc),group_435,,hypothetical protein,1.08497844e-07,0.005151189,13
group_8297,,tRNA-Glu(ttc),group_116,,hypothetical protein,1.08497844e-07,0.005151189,-
group_8298,,tRNA-Glu(ttc),group_3804,treR,HTH-type transcriptional regulator TreR,1.08497844e-07,0.005151189,-
group_83,,hypothetical protein,group_148,,hypothetical protein,1.08497844e-07,0.005151189,10
group_8302,,tRNA-Glu(ttc),rlmCD_2,,23S rRNA (uracil-C(5))-methyltransferase RlmCD,1.08497844e-07,0.005151189,-
group_8306,,tRNA-Glu(ttc),group_1546,,hypothetical protein,1.08497844e-07,0.005151189,-
group_8320,,tRNA-Glu(ttc),argR_3,,Arginine regulator,1.08497844e-07,0.005151189,-
group_8320,,tRNA-Glu(ttc),gatA_1,,hypothetical protein,1.08497844e-07,0.005151189,-
group_8320,,tRNA-Glu(ttc),wfgD,,UDP-Glc:alpha-D-GlcNAc-diphosphoundecaprenol beta-13-glucosyltransferase WfgD,1.08497844e-07,0.005151189,-
group_8320,,tRNA-Glu(ttc),msbA,,Lipid A export ATP-binding,1.08497844e-07,0.005151189,-
group_8320,,tRNA-Glu(ttc),group_509,,hypothetical protein,1.08497844e-07,0.005151189,-
group_8320,,tRNA-Glu(ttc),group_2717,axeA,Cephalosporin-C deacetylase,1.08497844e-07,0.005151189,-
group_8320,,tRNA-Glu(ttc),group_4029,gmuD_2,6-phospho-beta-glucosidase GmuD,1.08497844e-07,0.005151189,-
group_8320,,tRNA-Glu(ttc),group_2076,glnH_2,hypothetical protein,1.08497844e-07,0.005151189,-
group_8354,,tRNA-Leu(caa),group_8414,,tRNA-Phe(gaa),1.08497844e-07,0.005151189,50
group_8356,,tRNA-Leu(caa),group_436,,hypothetical protein,1.08497844e-07,0.005151189,115
group_836,,hypothetical protein,group_1200,bshA,N-acetyl-alpha-D-glucosaminyl L-malate synthase,1.08497844e-07,0.005151189,-
group_8364,,tRNA-Val(tac),ktrB,,Ktr system potassium uptake protein B,1.08497844e-07,0.005151189,13
group_8364,,tRNA-Val(tac),group_2252,,hypothetical protein,1.08497844e-07,0.005151189,13
group_8365,,tRNA-Val(tac),group_3196,,hypothetical protein,1.08497844e-07,0.005151189,-
group_8369,,tRNA-Val(tac),group_82,,hypothetical protein,1.08497844e-07,0.005151189,-
group_852,capA,hypothetical protein,group_514,,hypothetical protein,1.08497844e-07,0.005151189,-
group_876,,hypothetical protein,group_265,,hypothetical protein,1.08497844e-07,0.005151189,-
group_888,lagD_2,Lactococcin-G-processing and transport ATP-binding protein LagD,group_222,,hypothetical protein,1.08497844e-07,0.005151189,1
group_89,,hypothetical protein,group_3897,,hypothetical protein,1.08497844e-07,0.005151189,-
group_89,,hypothetical protein,group_3320,,Ferredoxin--NADP reductase,1.08497844e-07,0.005151189,-
group_895,lagD_2,Lactococcin-G-processing and transport ATP-binding protein LagD,group_4017,,hypothetical protein,1.08497844e-07,0.005151189,-
group_895,lagD_2,Lactococcin-G-processing and transport ATP-binding protein LagD,pulA,,Pullulanase,1.08497844e-07,0.005151189,-
group_895,lagD_2,Lactococcin-G-processing and transport ATP-binding protein LagD,group_3362,ulaA_1,Ascorbate-specific PTS system EIIC component,1.08497844e-07,0.005151189,-
group_902,gatA_1,hypothetical protein,group_587,,hypothetical protein,1.08497844e-07,0.005151189,-
group_925,,hypothetical protein,group_1421,,hypothetical protein,1.08497844e-07,0.005151189,-
group_954,,hypothetical protein,group_2582,,hypothetical protein,1.08497844e-07,0.005151189,53
group_954,,hypothetical protein,group_1118,potD_2,hypothetical protein,1.08497844e-07,0.005151189,53
group_980,lagD_4,Lactococcin-G-processing and transport ATP-binding protein LagD,group_1121,potD_2,Spermidine,1.08497844e-07,0.005151189,-
group_991,,hypothetical protein,group_4667,alaA,Glutamate-pyruvate aminotransferase AlaA,1.08497844e-07,0.005151189,57
gspA_3,,General stress protein A,gtf1,,Glycosyltransferase Gtf1,1.08497844e-07,0.005151189,28
gtf1,,Glycosyltransferase Gtf1,group_2763,,Putative phosphatase,1.08497844e-07,0.005151189,28
gtf1,,Glycosyltransferase Gtf1,hlyB,,Alpha-hemolysin translocation ATP-binding protein HlyB,1.08497844e-07,0.005151189,-
gtf1,,Glycosyltransferase Gtf1,group_3218,,hypothetical protein,1.08497844e-07,0.005151189,-
gtf1,,Glycosyltransferase Gtf1,group_2946,,hypothetical protein,1.08497844e-07,0.005151189,-
gtf1,,Glycosyltransferase Gtf1,phnV_2,,hypothetical protein,1.08497844e-07,0.005151189,-
gtf1,,Glycosyltransferase Gtf1,group_1314,,hypothetical protein,1.08497844e-07,0.005151189,-
gtf2_3,,Glycosyltransferase-stabilizing protein Gtf2,kpsT,,putative ABC transporter ATP-binding protein,1.08497844e-07,0.005151189,28
gtf2_3,,Glycosyltransferase-stabilizing protein Gtf2,group_3912,,hypothetical protein,1.08497844e-07,0.005151189,28
gtf2_3,,Glycosyltransferase-stabilizing protein Gtf2,group_5227,,hypothetical protein,1.08497844e-07,0.005151189,28
gtf2_3,,Glycosyltransferase-stabilizing protein Gtf2,group_3298,,hypothetical protein,1.08497844e-07,0.005151189,28
gtf2_3,,Glycosyltransferase-stabilizing protein Gtf2,group_3913,,hypothetical protein,1.08497844e-07,0.005151189,28
gtf2_3,,Glycosyltransferase-stabilizing protein Gtf2,group_5883,,hypothetical protein,1.08497844e-07,0.005151189,28
hlyB,,Alpha-hemolysin translocation ATP-binding protein HlyB,group_1470,,hypothetical protein,1.08497844e-07,0.005151189,-
hlyB_2,,Alpha-hemolysin translocation ATP-binding protein HlyB,nisP,,Nisin leader peptide-processing serine protease NisP,1.08497844e-07,0.005151189,91
hlyB_2,,Alpha-hemolysin translocation ATP-binding protein HlyB,group_4936,,hypothetical protein,1.08497844e-07,0.005151189,91
hsdS_1,,hypothetical protein,patA_1,,Peptidoglycan O-acetyltransferase,1.08497844e-07,0.005151189,-
iga_2,,Immunoglobulin A1 protease,group_2217,,hypothetical protein,1.08497844e-07,0.005151189,-
iga_2,,Immunoglobulin A1 protease,rhaB,,L-Rhamnulokinase,1.08497844e-07,0.005151189,12
immR,,HTH-type transcriptional regulator ImmR,group_3362,ulaA_1,Ascorbate-specific PTS system EIIC component,1.08497844e-07,0.005151189,-
lagD_2,,hypothetical protein,group_1287,,hypothetical protein,1.08497844e-07,0.005151189,-
lexA,,LexA repressor,group_4069,,hypothetical protein,1.08497844e-07,0.005151189,165
lmrA_1,,Multidrug resistance ABC transporter ATP-binding and permease protein,group_385,,hypothetical protein,1.08497844e-07,0.005151189,-
lmrA_2,,Multidrug resistance ABC transporter ATP-binding and permease protein,group_3320,,Ferredoxin--NADP reductase,1.08497844e-07,0.005151189,-
ltrA,,Group II intron-encoded protein LtrA,group_1348,,hypothetical protein,1.08497844e-07,0.005151189,-
ltxB,,Leukotoxin export ATP-binding protein LtxB,group_542,,hypothetical protein,1.08497844e-07,0.005151189,-
ltxB,,Leukotoxin export ATP-binding protein LtxB,group_4970,,hypothetical protein,1.08497844e-07,0.005151189,20
ltxB,,Leukotoxin export ATP-binding protein LtxB,group_5517,,hypothetical protein,1.08497844e-07,0.005151189,20
lytA_3,,Autolysin,blaSE,,Glutamyl endopeptidase,1.08497844e-07,0.005151189,-
lytA_6,,Autolysin,group_5627,,hypothetical protein,1.08497844e-07,0.005151189,156
lytA_9,,Autolysin,group_1348,,hypothetical protein,1.08497844e-07,0.005151189,10
manR,,Transcriptional regulator ManR,fruA_1,,PTS system fructose-specific EIIB'BC component,1.08497844e-07,0.005151189,33
msmE_1,,Multiple sugar-binding protein,menG,,Demethylmenaquinone methyltransferase,1.08497844e-07,0.005151189,33
msmE_1,,Multiple sugar-binding protein,yxlF,,putative ABC transporter ATP-binding protein YxlF,1.08497844e-07,0.005151189,-
msmE_1,,Multiple sugar-binding protein,group_4006,arcC1,Carbamate kinase 1,1.08497844e-07,0.005151189,33
nanA_3,,N-acetylneuraminate lyase,group_1999,,Oligosaccharide 4-alpha-D-glucosyltransferase,1.08497844e-07,0.005151189,62
nanA_3,,N-acetylneuraminate lyase,group_4552,,hypothetical protein,1.08497844e-07,0.005151189,62
ntpA,,V-type sodium ATPase catalytic subunit A,group_1999,,Oligosaccharide 4-alpha-D-glucosyltransferase,1.08497844e-07,0.005151189,62
ntpA,,V-type sodium ATPase catalytic subunit A,group_4552,,hypothetical protein,1.08497844e-07,0.005151189,62
ntpB,,V-type sodium ATPase subunit B,group_1999,,Oligosaccharide 4-alpha-D-glucosyltransferase,1.08497844e-07,0.005151189,62
ntpB,,V-type sodium ATPase subunit B,group_2898,,hypothetical protein,1.08497844e-07,0.005151189,-
ntpC,,V-type sodium ATPase subunit C,group_1999,,Oligosaccharide 4-alpha-D-glucosyltransferase,1.08497844e-07,0.005151189,62
ntpC,,V-type sodium ATPase subunit C,group_4552,,hypothetical protein,1.08497844e-07,0.005151189,62
ntpD,,V-type sodium ATPase subunit D,group_1999,,Oligosaccharide 4-alpha-D-glucosyltransferase,1.08497844e-07,0.005151189,62
ntpD,,V-type sodium ATPase subunit D,group_4552,,hypothetical protein,1.08497844e-07,0.005151189,62
ntpG,,V-type sodium ATPase subunit G,group_1999,,Oligosaccharide 4-alpha-D-glucosyltransferase,1.08497844e-07,0.005151189,62
ntpG,,V-type sodium ATPase subunit G,group_4552,,hypothetical protein,1.08497844e-07,0.005151189,62
ntpK,,V-type sodium ATPase subunit K,group_1999,,Oligosaccharide 4-alpha-D-glucosyltransferase,1.08497844e-07,0.005151189,62
ntpK,,V-type sodium ATPase subunit K,group_4552,,hypothetical protein,1.08497844e-07,0.005151189,62
pepX,,Xaa-Pro dipeptidyl-peptidase,group_4749,,hypothetical protein,1.08497844e-07,0.005151189,-
phnV_2,,hypothetical protein,arcA,,Arginine deiminase,1.08497844e-07,0.005151189,-
phnV_2,,hypothetical protein,lagD_2,,hypothetical protein,1.08497844e-07,0.005151189,53
polC_3,,DNA polymerase III PolC-type,group_1013,,hypothetical protein,1.08497844e-07,0.005151189,-
polC_3,,DNA polymerase III PolC-type,group_2872,,hypothetical protein,1.08497844e-07,0.005151189,156
polC_3,,DNA polymerase III PolC-type,group_1172,,hypothetical protein,1.08497844e-07,0.005151189,156
prtP,,PII-type proteinase,group_542,,hypothetical protein,1.08497844e-07,0.005151189,-
radD,,Putative DNA repair helicase RadD,uvrB_2,,hypothetical protein,1.08497844e-07,0.005151189,-
rapA,,RNA polymerase-associated protein RapA,group_435,,hypothetical protein,1.08497844e-07,0.005151189,-
rclA,,putative pyridine nucleotide-disulfide oxidoreductase RclA,rppH,,RNA pyrophosphohydrolase,1.08497844e-07,0.005151189,-
repN,,Replication initiation protein,group_3776,xerD,Tyrosine recombinase XerD,1.08497844e-07,0.005151189,196
rhaB,,L-Rhamnulokinase,hflK,,Modulator of FtsH protease HflK,1.08497844e-07,0.005151189,12
rhaR,,HTH-type transcriptional activator RhaR,group_3610,,hypothetical protein,1.08497844e-07,0.005151189,-
rhaR,,HTH-type transcriptional activator RhaR,group_8320,,tRNA-Glu(ttc),1.08497844e-07,0.005151189,-
rpiR,,HTH-type transcriptional regulator RpiR,lagD_2,,hypothetical protein,1.08497844e-07,0.005151189,-
rpiR,,HTH-type transcriptional regulator RpiR,cdhR,,HTH-type transcriptional regulator CdhR,1.08497844e-07,0.005151189,-
rsmB,,Ribosomal RNA small subunit methyltransferase B,group_1132,,hypothetical protein,1.08497844e-07,0.005151189,-
rsmB,,Ribosomal RNA small subunit methyltransferase B,catE,,Catechol-23-dioxygenase,1.08497844e-07,0.005151189,-
sarA_4,,hypothetical protein,group_764,,hypothetical protein,1.08497844e-07,0.005151189,-
sdpR,,Transcriptional repressor SdpR,group_557,hsdS_2,hypothetical protein,1.08497844e-07,0.005151189,77
secA_2,,Protein translocase subunit SecA,group_2763,,Putative phosphatase,1.08497844e-07,0.005151189,28
secA_2,,Protein translocase subunit SecA,group_1032,sstT,Serine,1.08497844e-07,0.005151189,28
secA_2,,Protein translocase subunit SecA,group_3196,,hypothetical protein,1.08497844e-07,0.005151189,-
secA_2,,Protein translocase subunit SecA,group_2894,,hypothetical protein,1.08497844e-07,0.005151189,-
secY2,,Accessory Sec system protein translocase subunit SecY2,kpsT,,putative ABC transporter ATP-binding protein,1.08497844e-07,0.005151189,28
secY2,,Accessory Sec system protein translocase subunit SecY2,group_3912,,hypothetical protein,1.08497844e-07,0.005151189,28
secY2,,Accessory Sec system protein translocase subunit SecY2,group_5227,,hypothetical protein,1.08497844e-07,0.005151189,28
secY2,,Accessory Sec system protein translocase subunit SecY2,group_3298,,hypothetical protein,1.08497844e-07,0.005151189,28
secY2,,Accessory Sec system protein translocase subunit SecY2,group_3913,,hypothetical protein,1.08497844e-07,0.005151189,28
secY2,,Accessory Sec system protein translocase subunit SecY2,group_5883,,hypothetical protein,1.08497844e-07,0.005151189,28
spxA_3,,Regulatory protein Spx,group_4308,lysS,Lysine--tRNA ligase,1.08497844e-07,0.005151189,-
sugB,,Trehalose transport system permease protein SugB,group_565,hsdS,Type-1 restriction enzyme EcoKI specificity protein,1.08497844e-07,0.005151189,33
sugB,,Trehalose transport system permease protein SugB,group_2453,fucI,L-fucose isomerase,1.08497844e-07,0.005151189,33
tcyB,,putative glutamine ABC transporter permease protein GlnM,glnH_2,,ABC transporter glutamine-binding protein GlnH,1.08497844e-07,0.005151189,-
tcyC,,L-cystine import ATP-binding protein TcyC,yesO_2,,Putative ABC transporter substrate-binding protein YesO,1.08497844e-07,0.005151189,18
tcyC_2,,L-cystine import ATP-binding protein TcyC,group_818,,putative ABC transporter ATP-binding protein,1.08497844e-07,0.005151189,-
tcyC_2,,L-cystine import ATP-binding protein TcyC,group_3436,,hypothetical protein,1.08497844e-07,0.005151189,-
tcyC_2,,L-cystine import ATP-binding protein TcyC,haeIIIM,,hypothetical protein,1.08497844e-07,0.005151189,-
tcyC_2,,L-cystine import ATP-binding protein TcyC,btrD,,2'-N-acetylparomamine deacetylase,1.08497844e-07,0.005151189,-
trmFO,,Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO,group_8211,,tRNA-Ala(tgc),1.08497844e-07,0.005151189,-
ugd,,UDP-glucose 6-dehydrogenase,group_8211,,tRNA-Ala(tgc),1.08497844e-07,0.005151189,-
wbbI,,Beta-16-galactofuranosyltransferase WbbI,group_1358,phoU_1,Phosphate-specific transport system accessory protein PhoU ,1.08497844e-07,0.005151189,-
wbbI,,Beta-16-galactofuranosyltransferase WbbI,group_1979,,hypothetical protein,1.08497844e-07,0.005151189,-
wbbI,,Beta-16-galactofuranosyltransferase WbbI,hlyB,,Alpha-hemolysin translocation ATP-binding protein HlyB,1.08497844e-07,0.005151189,-
xerC_3,,hypothetical protein,group_3319,,Ferredoxin--NADP reductase,1.08497844e-07,0.005151189,-
xerC_3,,hypothetical protein,acpP_2,,hypothetical protein,1.08497844e-07,0.005151189,-
xerC_4,,hypothetical protein,rsmB,,Ribosomal RNA small subunit methyltransferase B,1.08497844e-07,0.005151189,-
xerC_4,,hypothetical protein,group_902,gatA_1,hypothetical protein,1.08497844e-07,0.005151189,-
xerC_4,,hypothetical protein,group_1121,potD_2,Spermidine,1.08497844e-07,0.005151189,-
xerC_4,,hypothetical protein,group_4899,,hypothetical protein,1.08497844e-07,0.005151189,165
xerC_4,,hypothetical protein,group_3427,,hypothetical protein,1.08497844e-07,0.005151189,165
xerD_1,,Tyrosine recombinase XerD,group_100,,hypothetical protein,1.08497844e-07,0.005151189,-
ygaZ,,Inner membrane protein YgaZ,celA_1,,PTS system cellobiose-specific EIIB component,1.08497844e-07,0.005151189,-
ygaZ,,Inner membrane protein YgaZ,nagC,,N-acetylglucosamine repressor,1.08497844e-07,0.005151189,-
yhdG,,putative amino acid permease YhdG,group_8211,,tRNA-Ala(tgc),1.08497844e-07,0.005151189,-
yhjX,,putative MFS-type transporter YhjX,rebM,,Demethylrebeccamycin-D-glucose O-methyltransferase,1.08497844e-07,0.005151189,69
ykfA,,putative murein peptide carboxypeptidase,tag,,DNA-3-methyladenine glycosylase 1,1.08497844e-07,0.005151189,34
yoeB,,Toxin YoeB,group_3197,,hypothetical protein,1.08497844e-07,0.005151189,-
yxlF,,putative ABC transporter ATP-binding protein YxlF,yteP_1,,putative multiple-sugar transport system permease YteP,1.08497844e-07,0.005151189,-
yxlF,,putative ABC transporter ATP-binding protein YxlF,group_3437,,hypothetical protein,1.08497844e-07,0.005151189,-
yxlF_1,,putative ABC transporter ATP-binding protein YxlF,group_1314,,hypothetical protein,1.08497844e-07,0.005151189,-
yxlF_1,,putative ABC transporter ATP-binding protein YxlF,immR,,HTH-type transcriptional regulator ImmR,1.08497844e-07,0.005151189,108
Int-Tn,,Transposase from transposon Tn916,group_1172,,hypothetical protein,2.3869526e-07,0.009913589,156
Int-Tn,,Transposase from transposon Tn916,group_3103,,hypothetical protein,2.3869526e-07,0.009913589,156
acpP_1,,hypothetical protein,pepX,,Xaa-Pro dipeptidyl-peptidase,2.3869526e-07,0.009913589,-
acpP_1,,hypothetical protein,yhdG,,putative amino acid permease YhdG,2.3869526e-07,0.009913589,-
acpP_1,,hypothetical protein,gmuD_2,,6-phospho-beta-glucosidase GmuD,2.3869526e-07,0.009913589,-
acpP_2,,hypothetical protein,group_2217,,hypothetical protein,2.3869526e-07,0.009913589,-
acpP_2,,hypothetical protein,group_130,,hypothetical protein,2.3869526e-07,0.009913589,-
acpP_2,,hypothetical protein,group_115,,hypothetical protein,2.3869526e-07,0.009913589,-
araP,,L-arabinose transport system permease protein AraP,group_4349,,putative ABC transporter ATP-binding protein,2.3869526e-07,0.009913589,-
araP,,L-arabinose transport system permease protein AraP,group_436,,hypothetical protein,2.3869526e-07,0.009913589,-
arcC1,,Carbamate kinase 1,group_2819,sorC_2,PTS system sorbose-specific EIIC component,2.3869526e-07,0.009913589,12
argH,,Argininosuccinate lyase,group_3730,,hypothetical protein,2.3869526e-07,0.009913589,-
argH,,Argininosuccinate lyase,group_3273,ycfH,putative metal-dependent hydrolase YcfH,2.3869526e-07,0.009913589,-
asnA,,Aspartate--ammonia ligase,acpB,,Capsule synthesis positive regulator AcpB,2.3869526e-07,0.009913589,13
asp2,,Accessory Sec system protein Asp2,group_2947,,hypothetical protein,2.3869526e-07,0.009913589,-
asp2,,Accessory Sec system protein Asp2,group_2976,lagD_3,Lactococcin-G-processing and transport ATP-binding protein LagD,2.3869526e-07,0.009913589,28
asp3,,Accessory Sec system protein Asp3,group_2947,,hypothetical protein,2.3869526e-07,0.009913589,-
asp3,,Accessory Sec system protein Asp3,group_2976,lagD_3,Lactococcin-G-processing and transport ATP-binding protein LagD,2.3869526e-07,0.009913589,28
atpE_1,,V-type proton ATPase subunit E,group_2470,,hypothetical protein,2.3869526e-07,0.009913589,62
atpE_1,,V-type proton ATPase subunit E,group_2898,,hypothetical protein,2.3869526e-07,0.009913589,-
axeA,,Cephalosporin-C deacetylase,ycjP_2,,Inner membrane ABC transporter permease protein YcjP,2.3869526e-07,0.009913589,-
axeA,,Cephalosporin-C deacetylase,group_1546,,hypothetical protein,2.3869526e-07,0.009913589,-
bag,,IgA FC receptor,group_2609,,hypothetical protein,2.3869526e-07,0.009913589,8
bag,,IgA FC receptor,prtP,,PII-type proteinase,2.3869526e-07,0.009913589,-
bag,,IgA FC receptor,group_2032,dinB,DNA polymerase IV,2.3869526e-07,0.009913589,-
bglA,,6-phospho-beta-glucosidase BglA,group_92,glf_1,hypothetical protein,2.3869526e-07,0.009913589,-
birA,,Bifunctional ligase,araQ_3,,L-arabinose transport system permease protein AraQ,2.3869526e-07,0.009913589,25
blaSE,,Glutamyl endopeptidase,group_4017,,hypothetical protein,2.3869526e-07,0.009913589,-
bltD,,Spermine,group_4308,lysS,Lysine--tRNA ligase,2.3869526e-07,0.009913589,-
btrD,,2'-N-acetylparomamine deacetylase,queF,,NADPH-dependent 7-cyano-7-deazaguanine reductase,2.3869526e-07,0.009913589,-
btrD,,2'-N-acetylparomamine deacetylase,epsH,,Putative glycosyltransferase EpsH,2.3869526e-07,0.009913589,-
cdd_2,,hypothetical protein,ybbH_2,,putative HTH-type transcriptional regulator YbbH,2.3869526e-07,0.009913589,20
cdd_2,,hypothetical protein,group_4155,,hypothetical protein,2.3869526e-07,0.009913589,20
celD,,PTS system cellobiose-specific EIIA component,group_2286,,hypothetical protein,2.3869526e-07,0.009913589,-
celD,,PTS system cellobiose-specific EIIA component,pkn1,,Serine,2.3869526e-07,0.009913589,5
