Gene_1,Gene_name_1,Annotation_1,Gene_2,Gene_name_2,Annotation_2,p-value unadj,p-value adj,Cluster
group_5605,,hypothetical protein,group_187,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5605,,hypothetical protein,group_4479,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5605,,hypothetical protein,group_2743,,putative response regulatory protein,1.4610642e-06,1.4610642e-06,18
group_5606,,hypothetical protein,group_8210,,tRNA-Ala(tgc),1.4610642e-06,1.4610642e-06,18
group_5606,,hypothetical protein,group_3459,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5606,,hypothetical protein,group_3114,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5606,,hypothetical protein,group_4122,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5606,,hypothetical protein,group_4478,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5606,,hypothetical protein,group_5460,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5606,,hypothetical protein,group_5461,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5606,,hypothetical protein,group_1736,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5606,,hypothetical protein,group_4919,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5606,,hypothetical protein,group_3115,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5606,,hypothetical protein,group_4643,trpC,Indole-3-glycerol phosphate synthase,1.4610642e-06,1.4610642e-06,18
group_5606,,hypothetical protein,group_4967,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5606,,hypothetical protein,group_2743,,putative response regulatory protein,1.4610642e-06,1.4610642e-06,18
group_5607,,hypothetical protein,group_8210,,tRNA-Ala(tgc),1.4610642e-06,1.4610642e-06,18
group_5607,,hypothetical protein,group_3459,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5607,,hypothetical protein,group_3114,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5607,,hypothetical protein,group_4122,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5607,,hypothetical protein,group_4478,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5607,,hypothetical protein,group_5460,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5607,,hypothetical protein,group_5461,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5607,,hypothetical protein,group_1736,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5607,,hypothetical protein,group_4919,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5607,,hypothetical protein,group_3115,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5607,,hypothetical protein,group_4643,trpC,Indole-3-glycerol phosphate synthase,1.4610642e-06,1.4610642e-06,18
group_5607,,hypothetical protein,group_4967,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5607,,hypothetical protein,group_2743,,putative response regulatory protein,1.4610642e-06,1.4610642e-06,18
group_5608,,hypothetical protein,group_148,,hypothetical protein,1.4610642e-06,1.4610642e-06,18
group_5608,,hypothetical protein,group_83,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5608,,hypothetical protein,group_1018,ltxB,Leukotoxin export ATP-binding protein LtxB,1.4610642e-06,1.4610642e-06,18
group_5608,,hypothetical protein,group_2743,,putative response regulatory protein,1.4610642e-06,1.4610642e-06,18
group_5608,,hypothetical protein,group_6433,,hypothetical protein,1.4610642e-06,1.4610642e-06,18
group_5610,,hypothetical protein,bmrA,,hypothetical protein,1.4610642e-06,1.4610642e-06,18
group_5610,,hypothetical protein,group_83,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5610,,hypothetical protein,group_2743,,putative response regulatory protein,1.4610642e-06,1.4610642e-06,18
group_5615,,hypothetical protein,group_4874,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5615,,hypothetical protein,malX,,Maltose,1.4610642e-06,1.4610642e-06,-
group_5615,,hypothetical protein,group_3319,,Ferredoxin--NADP reductase,1.4610642e-06,1.4610642e-06,-
group_5615,,hypothetical protein,group_5406,lacF_1,PTS system lactose-specific EIIA component,1.4610642e-06,1.4610642e-06,-
group_5615,,hypothetical protein,licC_2,,Lichenan permease IIC component,1.4610642e-06,1.4610642e-06,-
group_5615,,hypothetical protein,group_1317,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5615,,hypothetical protein,group_3600,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5615,,hypothetical protein,haeIIIM,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5615,,hypothetical protein,group_229,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5615,,hypothetical protein,group_1643,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5622,,hypothetical protein,rbsR,,Ribose operon repressor,1.4610642e-06,1.4610642e-06,-
group_5622,,hypothetical protein,yteP_1,,putative multiple-sugar transport system permease YteP,1.4610642e-06,1.4610642e-06,-
group_5626,,hypothetical protein,group_3469,smc_2,Chromosome partition protein Smc,1.4610642e-06,1.4610642e-06,311
group_5626,,hypothetical protein,group_4136,,hypothetical protein,1.4610642e-06,1.4610642e-06,311
group_5626,,hypothetical protein,group_4951,,hypothetical protein,1.4610642e-06,1.4610642e-06,311
group_5626,,hypothetical protein,group_4952,,hypothetical protein,1.4610642e-06,1.4610642e-06,311
group_5626,,hypothetical protein,group_5505,,hypothetical protein,1.4610642e-06,1.4610642e-06,311
group_5626,,hypothetical protein,group_5506,,hypothetical protein,1.4610642e-06,1.4610642e-06,311
group_5626,,hypothetical protein,group_5508,xerD,Tyrosine recombinase XerD,1.4610642e-06,1.4610642e-06,311
group_5626,,hypothetical protein,group_6135,,hypothetical protein,1.4610642e-06,1.4610642e-06,311
group_5626,,hypothetical protein,group_5507,,hypothetical protein,1.4610642e-06,1.4610642e-06,311
group_5627,,hypothetical protein,group_3053,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5627,,hypothetical protein,group_776,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5627,,hypothetical protein,group_4159,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5627,,hypothetical protein,ssb_3,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5628,,hypothetical protein,bmrA,,hypothetical protein,1.4610642e-06,1.4610642e-06,18
group_5628,,hypothetical protein,group_187,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5628,,hypothetical protein,group_4479,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5628,,hypothetical protein,group_2743,,putative response regulatory protein,1.4610642e-06,1.4610642e-06,18
group_5629,,hypothetical protein,group_6420,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5630,,hypothetical protein,group_3652,yumC,Ferredoxin--NADP reductase 2,1.4610642e-06,1.4610642e-06,-
group_5630,,hypothetical protein,xerD_1,,Tyrosine recombinase XerD,1.4610642e-06,1.4610642e-06,-
group_5630,,hypothetical protein,group_5002,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5630,,hypothetical protein,group_5602,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5630,,hypothetical protein,group_5001,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5630,,hypothetical protein,group_5603,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5630,,hypothetical protein,group_5605,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5630,,hypothetical protein,group_5628,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5630,,hypothetical protein,group_6422,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5630,,hypothetical protein,group_6423,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5630,,hypothetical protein,group_6425,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5630,,hypothetical protein,group_4525,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5641,,hypothetical protein,group_385,,hypothetical protein,1.4610642e-06,1.4610642e-06,37
group_565,hsdS,Type-1 restriction enzyme EcoKI specificity protein,group_2136,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_565,hsdS,Type-1 restriction enzyme EcoKI specificity protein,prtP,,PII-type proteinase,1.4610642e-06,1.4610642e-06,-
group_565,hsdS,Type-1 restriction enzyme EcoKI specificity protein,group_922,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5663,,hypothetical protein,dnaD_2,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5667,,hypothetical protein,group_1317,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5667,,hypothetical protein,group_2076,glnH_2,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5667,,hypothetical protein,group_260,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5667,,hypothetical protein,group_2095,,hypothetical protein,1.4610642e-06,1.4610642e-06,212
group_5668,,hypothetical protein,group_1317,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5668,,hypothetical protein,group_3712,,hypothetical protein,1.4610642e-06,1.4610642e-06,212
group_5668,,hypothetical protein,group_1727,,hypothetical protein,1.4610642e-06,1.4610642e-06,212
group_5668,,hypothetical protein,group_3058,,hypothetical protein,1.4610642e-06,1.4610642e-06,212
group_5668,,hypothetical protein,group_5405,,hypothetical protein,1.4610642e-06,1.4610642e-06,212
group_5668,,hypothetical protein,group_2822,,hypothetical protein,1.4610642e-06,1.4610642e-06,212
group_5668,,hypothetical protein,group_2095,,hypothetical protein,1.4610642e-06,1.4610642e-06,212
group_5669,,hypothetical protein,group_3712,,hypothetical protein,1.4610642e-06,1.4610642e-06,212
group_5669,,hypothetical protein,group_1727,,hypothetical protein,1.4610642e-06,1.4610642e-06,212
group_5669,,hypothetical protein,group_3058,,hypothetical protein,1.4610642e-06,1.4610642e-06,212
group_5669,,hypothetical protein,group_5405,,hypothetical protein,1.4610642e-06,1.4610642e-06,212
group_5669,,hypothetical protein,group_2822,,hypothetical protein,1.4610642e-06,1.4610642e-06,212
group_5669,,hypothetical protein,group_2095,,hypothetical protein,1.4610642e-06,1.4610642e-06,212
group_567,hsdS,Type-1 restriction enzyme EcoKI specificity protein,group_2472,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_567,hsdS,Type-1 restriction enzyme EcoKI specificity protein,group_4874,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_567,hsdS,Type-1 restriction enzyme EcoKI specificity protein,group_105,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5670,,hypothetical protein,group_260,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5670,,hypothetical protein,group_2095,,hypothetical protein,1.4610642e-06,1.4610642e-06,212
group_5671,,hypothetical protein,group_1399,,hypothetical protein,1.4610642e-06,1.4610642e-06,212
group_5671,,hypothetical protein,group_8300,,tRNA-Glu(ttc),1.4610642e-06,1.4610642e-06,-
group_5677,,hypothetical protein,group_1193,,hypothetical protein,1.4610642e-06,1.4610642e-06,16
group_5677,,hypothetical protein,iga_2,,Immunoglobulin A1 protease,1.4610642e-06,1.4610642e-06,-
group_5677,,hypothetical protein,group_2173,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5677,,hypothetical protein,group_2223,nnrD,ADP-dependent (S)-NAD(P)H-hydrate dehydratase,1.4610642e-06,1.4610642e-06,-
group_5677,,hypothetical protein,group_2894,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5677,,hypothetical protein,group_1820,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5677,,hypothetical protein,group_1457,,hypothetical protein,1.4610642e-06,1.4610642e-06,16
group_5678,,hypothetical protein,group_1193,,hypothetical protein,1.4610642e-06,1.4610642e-06,16
group_5678,,hypothetical protein,iga_2,,Immunoglobulin A1 protease,1.4610642e-06,1.4610642e-06,-
group_5678,,hypothetical protein,group_2173,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5678,,hypothetical protein,group_2223,nnrD,ADP-dependent (S)-NAD(P)H-hydrate dehydratase,1.4610642e-06,1.4610642e-06,-
group_5678,,hypothetical protein,group_2894,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5678,,hypothetical protein,group_1820,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5678,,hypothetical protein,group_1457,,hypothetical protein,1.4610642e-06,1.4610642e-06,16
group_5707,,hypothetical protein,group_5050,,hypothetical protein,1.4610642e-06,1.4610642e-06,212
group_5707,,hypothetical protein,group_4559,,hypothetical protein,1.4610642e-06,1.4610642e-06,212
group_5707,,hypothetical protein,group_6656,,hypothetical protein,1.4610642e-06,1.4610642e-06,212
group_5707,,hypothetical protein,group_6665,,hypothetical protein,1.4610642e-06,1.4610642e-06,212
group_5707,,hypothetical protein,group_4561,,hypothetical protein,1.4610642e-06,1.4610642e-06,212
group_5707,,hypothetical protein,group_5048,,hypothetical protein,1.4610642e-06,1.4610642e-06,212
group_5715,dnaD_2,DNA replication protein DnaD,group_1193,,hypothetical protein,1.4610642e-06,1.4610642e-06,16
group_5715,dnaD_2,DNA replication protein DnaD,iga_2,,Immunoglobulin A1 protease,1.4610642e-06,1.4610642e-06,-
group_5715,dnaD_2,DNA replication protein DnaD,group_2173,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5715,dnaD_2,DNA replication protein DnaD,group_2223,nnrD,ADP-dependent (S)-NAD(P)H-hydrate dehydratase,1.4610642e-06,1.4610642e-06,-
group_5715,dnaD_2,DNA replication protein DnaD,group_3222,,hypothetical protein,1.4610642e-06,1.4610642e-06,16
group_5715,dnaD_2,DNA replication protein DnaD,group_634,iga_2,Immunoglobulin A1 protease,1.4610642e-06,1.4610642e-06,-
group_5715,dnaD_2,DNA replication protein DnaD,group_2894,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5715,dnaD_2,DNA replication protein DnaD,group_1820,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5715,dnaD_2,DNA replication protein DnaD,group_1457,,hypothetical protein,1.4610642e-06,1.4610642e-06,16
group_5715,dnaD_2,DNA replication protein DnaD,group_3533,dpnC,Type-2 restriction enzyme DpnI,1.4610642e-06,1.4610642e-06,-
group_5727,,hypothetical protein,group_3114,,hypothetical protein,1.4610642e-06,1.4610642e-06,307
group_5727,,hypothetical protein,group_4122,,hypothetical protein,1.4610642e-06,1.4610642e-06,307
group_5727,,hypothetical protein,group_4478,,hypothetical protein,1.4610642e-06,1.4610642e-06,307
group_5727,,hypothetical protein,group_5460,,hypothetical protein,1.4610642e-06,1.4610642e-06,307
group_5727,,hypothetical protein,group_5461,,hypothetical protein,1.4610642e-06,1.4610642e-06,307
group_5727,,hypothetical protein,group_1736,,hypothetical protein,1.4610642e-06,1.4610642e-06,307
group_5727,,hypothetical protein,group_4150,,hypothetical protein,1.4610642e-06,1.4610642e-06,307
group_5727,,hypothetical protein,group_779,,hypothetical protein,1.4610642e-06,1.4610642e-06,307
group_5744,,hypothetical protein,group_3695,,hypothetical protein,1.4610642e-06,1.4610642e-06,307
group_5744,,hypothetical protein,group_6060,,hypothetical protein,1.4610642e-06,1.4610642e-06,307
group_5744,,hypothetical protein,group_7042,,hypothetical protein,1.4610642e-06,1.4610642e-06,307
group_5744,,hypothetical protein,group_3546,,hypothetical protein,1.4610642e-06,1.4610642e-06,307
group_5744,,hypothetical protein,group_5727,,hypothetical protein,1.4610642e-06,1.4610642e-06,307
group_5749,,hypothetical protein,group_5554,,hypothetical protein,1.4610642e-06,1.4610642e-06,307
group_5749,,hypothetical protein,group_3546,,hypothetical protein,1.4610642e-06,1.4610642e-06,307
group_5749,,hypothetical protein,group_5744,,hypothetical protein,1.4610642e-06,1.4610642e-06,307
group_5749,,hypothetical protein,group_5588,,hypothetical protein,1.4610642e-06,1.4610642e-06,307
group_5749,,hypothetical protein,group_6382,,hypothetical protein,1.4610642e-06,1.4610642e-06,307
group_5749,,hypothetical protein,group_7190,,hypothetical protein,1.4610642e-06,1.4610642e-06,307
group_579,,hypothetical protein,group_8414,,tRNA-Phe(gaa),1.4610642e-06,1.4610642e-06,-
group_579,,hypothetical protein,map_2,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_579,,hypothetical protein,group_272,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_58,,hypothetical protein,group_3701,yhdG,putative amino acid permease YhdG,1.4610642e-06,1.4610642e-06,-
group_5809,,hypothetical protein,group_1317,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5809,,hypothetical protein,group_2076,glnH_2,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5809,,hypothetical protein,group_3712,,hypothetical protein,1.4610642e-06,1.4610642e-06,212
group_5809,,hypothetical protein,group_1727,,hypothetical protein,1.4610642e-06,1.4610642e-06,212
group_5809,,hypothetical protein,group_3058,,hypothetical protein,1.4610642e-06,1.4610642e-06,212
group_5809,,hypothetical protein,group_5405,,hypothetical protein,1.4610642e-06,1.4610642e-06,212
group_5809,,hypothetical protein,group_2822,,hypothetical protein,1.4610642e-06,1.4610642e-06,212
group_5809,,hypothetical protein,group_2095,,hypothetical protein,1.4610642e-06,1.4610642e-06,212
group_5846,,hypothetical protein,group_3356,rclA,putative pyridine nucleotide-disulfide oxidoreductase RclA,1.4610642e-06,1.4610642e-06,-
group_5846,,hypothetical protein,group_2749,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5846,,hypothetical protein,group_1757,yxlF,putative ABC transporter ATP-binding protein YxlF,1.4610642e-06,1.4610642e-06,-
group_5858,natA_2,ABC transporter ATP-binding protein NatA,group_2543,,putative ABC transporter ATP-binding protein,1.4610642e-06,1.4610642e-06,-
group_5858,natA_2,ABC transporter ATP-binding protein NatA,ruvB,,Holliday junction ATP-dependent DNA helicase RuvB,1.4610642e-06,1.4610642e-06,145
group_5858,natA_2,ABC transporter ATP-binding protein NatA,lytA_3,,Autolysin,1.4610642e-06,1.4610642e-06,-
group_5858,natA_2,ABC transporter ATP-binding protein NatA,group_557,hsdS_2,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_586,,hypothetical protein,bceB,,Bacitracin export permease protein BceB,1.4610642e-06,1.4610642e-06,-
group_586,,hypothetical protein,group_1200,bshA,N-acetyl-alpha-D-glucosaminyl L-malate synthase,1.4610642e-06,1.4610642e-06,-
group_586,,hypothetical protein,group_4654,oppD,Oligopeptide transport ATP-binding protein OppD,1.4610642e-06,1.4610642e-06,-
group_587,,hypothetical protein,hflK,,Modulator of FtsH protease HflK,1.4610642e-06,1.4610642e-06,-
group_587,,hypothetical protein,group_312,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_587,,hypothetical protein,group_2771,glpK,Glycerol kinase,1.4610642e-06,1.4610642e-06,-
group_587,,hypothetical protein,group_4552,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5879,,hypothetical protein,group_1348,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5879,,hypothetical protein,group_4308,lysS,Lysine--tRNA ligase,1.4610642e-06,1.4610642e-06,-
group_5879,,hypothetical protein,group_1904,hmo,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5883,,hypothetical protein,group_55,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5883,,hypothetical protein,celD,,PTS system cellobiose-specific EIIA component,1.4610642e-06,1.4610642e-06,-
group_5883,,hypothetical protein,group_2173,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5910,,hypothetical protein,group_1820,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5911,,hypothetical protein,group_1820,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_5912,cdd_2,Cytidine deaminase,group_1820,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_592,lytA_2,Autolysin,group_2033,dinB,DNA polymerase IV,1.4610642e-06,1.4610642e-06,212
group_592,lytA_2,Autolysin,group_13,,hypothetical protein,1.4610642e-06,1.4610642e-06,212
group_592,lytA_2,Autolysin,group_4919,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_598,lytA_4,Autolysin,polC_3,,DNA polymerase III PolC-type,1.4610642e-06,1.4610642e-06,272
group_598,lytA_4,Autolysin,group_4998,,hypothetical protein,1.4610642e-06,1.4610642e-06,272
group_598,lytA_4,Autolysin,group_6390,,hypothetical protein,1.4610642e-06,1.4610642e-06,272
group_598,lytA_4,Autolysin,group_4166,,hypothetical protein,1.4610642e-06,1.4610642e-06,272
group_598,lytA_4,Autolysin,group_5591,,hypothetical protein,1.4610642e-06,1.4610642e-06,272
group_598,lytA_4,Autolysin,group_5594,,hypothetical protein,1.4610642e-06,1.4610642e-06,272
group_598,lytA_4,Autolysin,group_6384,,hypothetical protein,1.4610642e-06,1.4610642e-06,272
group_598,lytA_4,Autolysin,group_6386,,hypothetical protein,1.4610642e-06,1.4610642e-06,272
group_598,lytA_4,Autolysin,group_6388,,hypothetical protein,1.4610642e-06,1.4610642e-06,272
group_598,lytA_4,Autolysin,group_6392,,hypothetical protein,1.4610642e-06,1.4610642e-06,272
group_598,lytA_4,Autolysin,group_6394,,hypothetical protein,1.4610642e-06,1.4610642e-06,272
group_598,lytA_4,Autolysin,group_6396,,hypothetical protein,1.4610642e-06,1.4610642e-06,272
group_598,lytA_4,Autolysin,group_6398,,hypothetical protein,1.4610642e-06,1.4610642e-06,272
group_598,lytA_4,Autolysin,group_6403,xerC_3,Tyrosine recombinase XerC,1.4610642e-06,1.4610642e-06,272
group_598,lytA_4,Autolysin,group_6405,,hypothetical protein,1.4610642e-06,1.4610642e-06,272
group_598,lytA_4,Autolysin,group_4164,,hypothetical protein,1.4610642e-06,1.4610642e-06,272
group_598,lytA_4,Autolysin,group_6294,,hypothetical protein,1.4610642e-06,1.4610642e-06,272
group_598,lytA_4,Autolysin,group_6293,,hypothetical protein,1.4610642e-06,1.4610642e-06,272
group_599,lytA_5,Autolysin,dnaC_2,,DNA replication protein DnaC,1.4610642e-06,1.4610642e-06,272
group_599,lytA_5,Autolysin,group_776,,hypothetical protein,1.4610642e-06,1.4610642e-06,272
group_599,lytA_5,Autolysin,group_1743,,hypothetical protein,1.4610642e-06,1.4610642e-06,272
group_599,lytA_5,Autolysin,group_5509,,hypothetical protein,1.4610642e-06,1.4610642e-06,272
group_60,,hypothetical protein,xerC_1,,Tyrosine recombinase XerC,1.4610642e-06,1.4610642e-06,-
group_6003,,hypothetical protein,group_4069,,hypothetical protein,1.4610642e-06,1.4610642e-06,284
group_6004,,hypothetical protein,group_4881,,hypothetical protein,1.4610642e-06,1.4610642e-06,284
group_6011,,hypothetical protein,group_4456,,hypothetical protein,1.4610642e-06,1.4610642e-06,284
group_6011,,hypothetical protein,group_2656,,hypothetical protein,1.4610642e-06,1.4610642e-06,284
group_6011,,hypothetical protein,group_4750,,hypothetical protein,1.4610642e-06,1.4610642e-06,284
group_6011,,hypothetical protein,group_2832,,hypothetical protein,1.4610642e-06,1.4610642e-06,284
group_6011,,hypothetical protein,group_1990,,hypothetical protein,1.4610642e-06,1.4610642e-06,284
group_6011,,hypothetical protein,group_5426,,hypothetical protein,1.4610642e-06,1.4610642e-06,284
group_6011,,hypothetical protein,group_4085,,hypothetical protein,1.4610642e-06,1.4610642e-06,284
group_6011,,hypothetical protein,group_4088,,hypothetical protein,1.4610642e-06,1.4610642e-06,284
group_6011,,hypothetical protein,group_6004,,hypothetical protein,1.4610642e-06,1.4610642e-06,284
group_6019,,hypothetical protein,group_818,,putative ABC transporter ATP-binding protein,1.4610642e-06,1.4610642e-06,-
group_6019,,hypothetical protein,group_3904,araQ_3,L-arabinose transport system permease protein AraQ,1.4610642e-06,1.4610642e-06,-
group_6019,,hypothetical protein,group_3901,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_6019,,hypothetical protein,group_1042,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_6019,,hypothetical protein,group_514,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_6019,,hypothetical protein,bglA_1,,6-phospho-beta-glucosidase BglA,1.4610642e-06,1.4610642e-06,-
group_6019,,hypothetical protein,group_409,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_6019,,hypothetical protein,group_2689,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_6021,,hypothetical protein,group_503,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_6046,,hypothetical protein,hsdS_2,,hypothetical protein,1.4610642e-06,1.4610642e-06,211
group_6046,,hypothetical protein,group_5517,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_6051,,hypothetical protein,group_4477,citS,hypothetical protein,1.4610642e-06,1.4610642e-06,353
group_6057,,hypothetical protein,group_1348,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_6057,,hypothetical protein,group_4150,,hypothetical protein,1.4610642e-06,1.4610642e-06,307
group_6059,,hypothetical protein,group_4479,,hypothetical protein,1.4610642e-06,1.4610642e-06,307
group_6060,,hypothetical protein,group_229,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_6060,,hypothetical protein,group_2316,dhaM,PTS-dependent dihydroxyacetone kinase phosphotransferase subunit DhaM,1.4610642e-06,1.4610642e-06,-
group_6061,,hypothetical protein,group_4308,lysS,Lysine--tRNA ligase,1.4610642e-06,1.4610642e-06,-
group_6061,,hypothetical protein,group_634,iga_2,Immunoglobulin A1 protease,1.4610642e-06,1.4610642e-06,-
group_6061,,hypothetical protein,group_1405,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_6063,,hypothetical protein,group_4479,,hypothetical protein,1.4610642e-06,1.4610642e-06,307
group_6064,,hypothetical protein,group_2463,,hypothetical protein,1.4610642e-06,1.4610642e-06,307
group_6064,,hypothetical protein,group_2858,,hypothetical protein,1.4610642e-06,1.4610642e-06,307
group_6064,,hypothetical protein,group_4486,,hypothetical protein,1.4610642e-06,1.4610642e-06,307
group_6065,,hypothetical protein,lytA_9,,Autolysin,1.4610642e-06,1.4610642e-06,307
group_6069,,hypothetical protein,hin,,DNA-invertase hin,1.4610642e-06,1.4610642e-06,307
group_6069,,hypothetical protein,group_3489,,hypothetical protein,1.4610642e-06,1.4610642e-06,307
group_6078,,hypothetical protein,yteP_1,,putative multiple-sugar transport system permease YteP,1.4610642e-06,1.4610642e-06,-
group_6078,,hypothetical protein,pfbA,,Plasmin and fibronectin-binding protein A,1.4610642e-06,1.4610642e-06,-
group_6078,,hypothetical protein,group_3218,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_6078,,hypothetical protein,group_5428,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_6078,,hypothetical protein,group_4654,oppD,Oligopeptide transport ATP-binding protein OppD,1.4610642e-06,1.4610642e-06,-
group_6079,,hypothetical protein,group_3555,,hypothetical protein,1.4610642e-06,1.4610642e-06,123
group_6079,,hypothetical protein,group_1351,galT_1,Galactose-1-phosphate uridylyltransferase,1.4610642e-06,1.4610642e-06,-
group_6079,,hypothetical protein,group_5428,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_6079,,hypothetical protein,group_4654,oppD,Oligopeptide transport ATP-binding protein OppD,1.4610642e-06,1.4610642e-06,-
group_6079,,hypothetical protein,group_1983,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_6079,,hypothetical protein,group_259,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_6086,,hypothetical protein,group_1409,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_6086,,hypothetical protein,group_2946,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_6086,,hypothetical protein,group_171,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
group_6086,,hypothetical protein,group_6078,,hypothetical protein,1.4610642e-06,1.4610642e-06,-
